"predicted_probability","predictions_point_5","predictions_point_7"
0.993859449435766,1,1
0.0319604548448819,0,0
0.921647025320577,1,1
0.810875686307498,1,1
0.972555963867755,1,1
0.981080691813505,1,1
0.516318150469238,1,0
0.0654972452070223,0,0
0.148408531983548,0,0
0.969320764044145,1,1
0.0276891724499422,0,0
0.345473225178609,0,0
0.1836545218251,0,0
0.899622978090926,1,1
0.0413548141691093,0,0
0.638328498694212,1,0
0.0669325118222519,0,0
0.391427166174747,0,0
0.295590591263489,0,0
0.925192776554164,1,1
0.0200464036087473,0,0
0.971125184744469,1,1
0.850968962269963,1,1
0.191738607307955,0,0
0.18016011135969,0,0
0.623683153804101,1,0
0.943105975356121,1,1
0.962239534894978,1,1
0.961832594502571,1,1
0.17025926738261,0,0
0.172350657336125,0,0
0.060892393812313,0,0
0.984248729355594,1,1
0.996880442957344,1,1
0.928555539218249,1,1
0.217115865424987,0,0
0.997920461888699,1,1
0.153994339851133,0,0
0.157961531986613,0,0
0.396271790919955,0,0
0.747505082937684,1,1
0.979303034700915,1,1
0.467533525828487,0,0
0.979756516593846,1,1
0.993425838906634,1,1
0.816820948102568,1,1
0.966169627373856,1,1
0.217572179016981,0,0
0.0527070841895259,0,0
0.960067684611441,1,1
0.96673029555057,1,1
0.912103802165734,1,1
0.632952220800233,1,0
0.886226884064828,1,1
0.878704996865561,1,1
0.935371130496921,1,1
0.976220525237501,1,1
0.966169627373856,1,1
0.753433728127326,1,1
0.0546905763043465,0,0
0.0266544344373109,0,0
0.0630398758663312,0,0
0.340723455346487,0,0
0.909447765515387,1,1
0.951940740825303,1,1
0.231444814501386,0,0
0.900429932369863,1,1
0.0147099192932803,0,0
0.0660798258335201,0,0
0.169259858135419,0,0
0.661165555572708,1,0
0.838610540412146,1,1
0.0526158303971367,0,0
0.802880282179806,1,1
0.931503996088146,1,1
0.015579740181425,0,0
0.330155591442975,0,0
0.477277868593261,0,0
0.0878106835161589,0,0
0.0266544344373109,0,0
0.0676974406569621,0,0
0.0449696139604273,0,0
0.0313518176008488,0,0
0.123764622385176,0,0
0.860644788976079,1,1
0.959345041133955,1,1
0.282275558907791,0,0
0.139932762406656,0,0
0.866020817731545,1,1
0.917874580333373,1,1
0.847693202551073,1,1
0.486549583258902,0,0
0.869870345026475,1,1
0.864967764400194,1,1
0.405540404306509,0,0
0.576440858108682,1,0
0.661797656420997,1,0
0.992552298860233,1,1
0.96410272440293,1,1
0.832877001888791,1,1
0.968705147287658,1,1
0.993229058709329,1,1
0.689700990218428,1,0
0.200990418318212,0,0
0.0630735010378478,0,0
0.228698292567932,0,0
0.0337114983957871,0,0
0.883968148634095,1,1
0.993982076560794,1,1
0.828557053848825,1,1
0.991994110358376,1,1
0.152426213755926,0,0
0.993544431025935,1,1
0.0647768195041188,0,0
0.017448354053289,0,0
0.864780565541542,1,1
0.0616825628616433,0,0
0.229487682957349,0,0
0.0532981431524688,0,0
0.436799810128739,0,0
0.823702836433284,1,1
0.86418440212776,1,1
0.112296684646637,0,0
0.971931716763119,1,1
0.664210832386536,1,0
0.978366540386649,1,1
0.308131413104952,0,0
0.78455459127952,1,1
0.0900727084075605,0,0
0.61667295582125,1,0
0.0699054078205597,0,0
0.255116608344443,0,0
0.581506438822261,1,0
0.893686418279722,1,1
0.962413978193502,1,1
0.295209870794625,0,0
0.257735422309564,0,0
0.207940623667819,0,0
0.710170885092665,1,1
0.857210263425727,1,1
0.0478303970481566,0,0
0.584369368379871,1,0
0.0254618646828414,0,0
0.207973617963115,0,0
0.333025311403478,0,0
0.0283683385212354,0,0
0.0541183729287354,0,0
0.0509871171266747,0,0
0.164891238328699,0,0
0.747914305411927,1,1
0.725747260838411,1,1
0.570575397265344,1,0
0.98087654471524,1,1
0.0263750891843222,0,0
0.820561761087038,1,1
0.961927200904052,1,1
0.716727285773724,1,1
0.775731252151895,1,1
0.938360185836236,1,1
0.0345882573860426,0,0
0.675444138323052,1,0
0.697008458551667,1,0
0.835609786725279,1,1
0.57647416943844,1,0
0.0426289893089827,0,0
0.959824733679165,1,1
0.243038897409459,0,0
0.452309086315127,0,0
0.668366279627798,1,0
0.910245173643333,1,1
0.88466316889135,1,1
0.979558858593084,1,1
0.916016828883313,1,1
0.99813488910511,1,1
0.0880436592904107,0,0
0.121172468902529,0,0
0.636409162837474,1,0
0.977578422419864,1,1
0.0336107884702646,0,0
0.998238629235704,1,1
0.0422849767524178,0,0
0.916936396196801,1,1
0.637036217065417,1,0
0.987347851358093,1,1
0.10142483864173,0,0
0.141304482120797,0,0
0.612257200726649,1,0
0.157337119966211,0,0
0.393889584792084,0,0
0.17568723670711,0,0
0.332477041131083,0,0
0.403348351036473,0,0
0.860540940390517,1,1
0.227964145232603,0,0
0.957342702212393,1,1
0.216911412081988,0,0
0.113537869539149,0,0
0.66142870337089,1,0
0.613554625381014,1,0
0.111323976140786,0,0
0.998025820919592,1,1
0.210245091913151,0,0
0.667982658331132,1,0
0.888037295538334,1,1
0.915272272190254,1,1
0.0383284551559347,0,0
0.222697364252096,0,0
0.678098008363355,1,0
0.103560153734902,0,0
0.040783886199762,0,0
0.232319646261246,0,0
0.636409162837474,1,0
0.967356740971483,1,1
0.589996300936046,1,0
0.919807180509746,1,1
0.956700797991204,1,1
0.779469571854822,1,1
0.974510091686753,1,1
0.0217886269848938,0,0
0.998210699966483,1,1
0.966169627373856,1,1
0.93328640992354,1,1
0.207973617963115,0,0
0.891460611807716,1,1
0.595602561390113,1,0
0.692764190057027,1,0
0.0330565461371264,0,0
0.207973617963115,0,0
0.99402897571321,1,1
0.882237141420271,1,1
0.0303369092463822,0,0
0.826605188928093,1,1
0.567911708220419,1,0
0.267483807242378,0,0
0.0676974406569621,0,0
0.0130084701522709,0,0
0.00985738083350041,0,0
0.957089452286918,1,1
0.0749023321712975,0,0
0.058483124326567,0,0
0.290403054932792,0,0
0.0970055535091608,0,0
0.103645120192754,0,0
0.979756516593846,1,1
0.94448490911013,1,1
0.482918534500203,0,0
0.060892393812313,0,0
0.835685688359652,1,1
0.0478303970481566,0,0
0.901939331084076,1,1
0.983991788041003,1,1
0.907615719554814,1,1
0.129612494592079,0,0
0.883082403116617,1,1
0.834922646063966,1,1
0.0383961632021965,0,0
0.0139541177087871,0,0
0.815975539699835,1,1
0.408109915350934,0,0
0.0464899321914543,0,0
0.937174079266008,1,1
0.0549408820079864,0,0
0.957089452286918,1,1
0.148494410783685,0,0
0.795779480043379,1,1
0.986976027084871,1,1
0.405540404306509,0,0
0.0407874077973461,0,0
0.400548934808597,0,0
0.969320764044145,1,1
0.987610151188341,1,1
0.993805671550977,1,1
0.993859449435766,1,1
0.270681398539041,0,0
0.128489985770493,0,0
0.0565628662072646,0,0
0.8811575099374,1,1
0.962755142575538,1,1
0.00954341122834524,0,0
0.966817880205717,1,1
0.968202726909173,1,1
0.184666766737694,0,0
0.966615697225067,1,1
0.815002724530387,1,1
0.990614404397478,1,1
0.0983801660658384,0,0
0.987610549963837,1,1
0.163473485525826,0,0
0.98692232892038,1,1
0.0526158303971367,0,0
0.960366320746925,1,1
0.92600697898376,1,1
0.170596009129324,0,0
0.043035775586714,0,0
0.711025208831996,1,1
0.98362198749662,1,1
0.618219379302325,1,0
0.990055959781104,1,1
0.0348438982225926,0,0
0.0842148357939566,0,0
0.972165846125677,1,1
0.998499326468097,1,1
0.406135430761989,0,0
0.295209870794625,0,0
0.10224163994303,0,0
0.9922220443021,1,1
0.542129947046828,1,0
0.133629459093532,0,0
0.741403817130533,1,1
0.932774861765392,1,1
0.813038035396947,1,1
0.0782640689698334,0,0
0.0315904537809017,0,0
0.0898952991905682,0,0
0.384532695192833,0,0
0.990668198643233,1,1
0.267345965326011,0,0
0.124991565286976,0,0
0.961817811300917,1,1
0.893686418279722,1,1
0.703968486493972,1,1
0.121631401699797,0,0
0.85242151644292,1,1
0.295081913786232,0,0
0.994849953438877,1,1
0.94741667196883,1,1
0.84513641352791,1,1
0.200990418318212,0,0
0.268854901693147,0,0
0.493490423862026,0,0
0.962491860419361,1,1
0.994172000977878,1,1
0.841195987662306,1,1
0.763385897450495,1,1
0.0332493035667507,0,0
0.946198814189786,1,1
0.20417574624392,0,0
0.803930463058435,1,1
0.992817485285546,1,1
0.958293445417367,1,1
0.0577201534046464,0,0
0.973202769762356,1,1
0.215106829684136,0,0
0.686052742967948,1,0
0.223487990511842,0,0
0.567395098809332,1,0
0.274785263772612,0,0
0.187336596609579,0,0
0.972799154542371,1,1
0.990062461073708,1,1
0.0159735999452955,0,0
0.0211605045224785,0,0
0.0315904537809017,0,0
0.693938656467187,1,0
0.661252237714266,1,0
0.203026432601322,0,0
0.36010307279303,0,0
0.74907030316256,1,1
0.180163146170401,0,0
0.0271019659179448,0,0
0.0479015666069327,0,0
0.981098531588406,1,1
0.260556908892482,0,0
0.992294810161108,1,1
0.49012322180605,0,0
0.91918231574255,1,1
0.989474589148054,1,1
0.026400559955647,0,0
0.0654972452070223,0,0
0.852893075959974,1,1
0.943406930281538,1,1
0.353136032316665,0,0
0.59825468957522,1,0
0.598906251730297,1,0
0.64832304264797,1,0
0.581061232948496,1,0
0.0370720817808918,0,0
0.123622089436636,0,0
0.992164125064385,1,1
0.234821922139509,0,0
0.874924338289445,1,1
0.191258788323632,0,0
0.308671728900775,0,0
0.638599687738942,1,0
0.447287761731336,0,0
0.638599687738942,1,0
0.436691065592835,0,0
0.203981952636992,0,0
0.899059174339824,1,1
0.974876607555307,1,1
0.740244378716497,1,1
0.986800867800397,1,1
0.714964893946871,1,1
0.967356740971483,1,1
0.0829513411035465,0,0
0.532446867434236,1,0
0.876477687299422,1,1
0.428462155161301,0,0
0.0262863620337144,0,0
0.0155977692040414,0,0
0.902096578615099,1,1
0.340822880788897,0,0
0.908186801058031,1,1
0.548067064881588,1,0
0.0340036216917035,0,0
0.102710490248319,0,0
0.310297659453597,0,0
0.998209439959455,1,1
0.678098008363355,1,0
0.992342553465873,1,1
0.97929093749709,1,1
0.95291886787854,1,1
0.853388059230092,1,1
0.845883854198322,1,1
0.0266544344373109,0,0
0.899516837136912,1,1
0.991273694307385,1,1
0.995915096259371,1,1
0.997277642024794,1,1
0.235283684415736,0,0
0.659889500827184,1,0
0.303534783969255,0,0
0.0250098663583082,0,0
0.52379610520911,1,0
0.759272432006184,1,1
0.588186309419823,1,0
0.418996729522702,0,0
0.0498754984147954,0,0
0.217937911084593,0,0
0.20417574624392,0,0
0.993759617874435,1,1
0.931908474330928,1,1
0.119644119635818,0,0
0.0630398758663312,0,0
0.944959965823437,1,1
0.267253673501818,0,0
0.994625490908506,1,1
0.830368107603851,1,1
0.0174019215822062,0,0
0.962491860419361,1,1
0.803384368469565,1,1
0.0274725299287471,0,0
0.808287203320644,1,1
0.0603531584847351,0,0
0.99825318939938,1,1
0.568545050846394,1,0
0.311606823531362,0,0
0.904353881784246,1,1
0.946198814189786,1,1
0.682614306203132,1,0
0.219383611727862,0,0
0.421679155884737,0,0
0.067297033846549,0,0
0.93297038093963,1,1
0.825169081668675,1,1
0.874254728903503,1,1
0.995718330221685,1,1
0.06040855297739,0,0
0.618219379302325,1,0
0.998515205972788,1,1
0.968622859950203,1,1
0.0170548052076285,0,0
0.987610549963837,1,1
0.857775708099319,1,1
0.978453859358376,1,1
0.0439803825161754,0,0
0.996960671789852,1,1
0.590691147766394,1,0
0.759057629194661,1,1
0.0279453470727062,0,0
0.94448490911013,1,1
0.0746740241654351,0,0
0.869561466448431,1,1
0.169094724843267,0,0
0.052145324849923,0,0
0.14027358242173,0,0
0.983189648108096,1,1
0.883082403116617,1,1
0.573598871015758,1,0
0.97969376260219,1,1
0.972807604323611,1,1
0.980989153054056,1,1
0.870012993730863,1,1
0.0258194092598481,0,0
0.316911273168351,0,0
0.0842148357939566,0,0
0.948241667469361,1,1
0.0951763727387469,0,0
0.955705532163152,1,1
0.81056519718829,1,1
0.0154562151693265,0,0
0.998205778577963,1,1
0.883656637277788,1,1
0.568185524910806,1,0
0.95632693061588,1,1
0.968909675842542,1,1
0.991283431240421,1,1
0.870656422873977,1,1
0.0330565461371264,0,0
0.894501426996599,1,1
0.906936026399693,1,1
0.891023711020196,1,1
0.0759635017893033,0,0
0.933900133966738,1,1
0.998535430200079,1,1
0.961456854690477,1,1
0.028335973255608,0,0
0.998704537396577,1,1
0.177052985642243,0,0
0.025895916685328,0,0
0.86120777447616,1,1
0.279419122365503,0,0
0.880664233662279,1,1
0.0274725299287471,0,0
0.0645905572298559,0,0
0.141074964539563,0,0
0.144162433256981,0,0
0.998417100416183,1,1
0.972092453632152,1,1
0.952251364968895,1,1
0.0751368625666986,0,0
0.0430629884421115,0,0
0.980747263737632,1,1
0.650708137448298,1,0
0.832877001888791,1,1
0.014846491075743,0,0
0.0719772809349301,0,0
0.0210229393006533,0,0
0.540689247568399,1,0
0.186275310930651,0,0
0.0918126823430272,0,0
0.909407879305905,1,1
0.172350657336125,0,0
0.899622978090926,1,1
0.306111404975055,0,0
0.126094962586716,0,0
0.170429839695639,0,0
0.088294600277104,0,0
0.937846630457548,1,1
0.963031511824858,1,1
0.03376121394775,0,0
0.966615697225067,1,1
0.77306340473654,1,1
0.518683436383622,1,0
0.998448725730951,1,1
0.974888794786285,1,1
0.464540778023343,0,0
0.978391392753236,1,1
0.997799692476382,1,1
0.0203538144675798,0,0
0.031313338688672,0,0
0.384766162271226,0,0
0.954712373736919,1,1
0.875542812803097,1,1
0.189606805212576,0,0
0.244807589225963,0,0
0.820094543346663,1,1
0.104577604219323,0,0
0.681472362953976,1,0
0.908738856320789,1,1
0.967554586663385,1,1
0.102602264917565,0,0
0.968700365358827,1,1
0.84032078474168,1,1
0.14982267165797,0,0
0.0704345777248493,0,0
0.824935379280161,1,1
0.0430629884421115,0,0
0.853856991783246,1,1
0.251855128409126,0,0
0.899622978090926,1,1
0.965480019764767,1,1
0.806308986119159,1,1
0.587705700032866,1,0
0.58000969462403,1,0
0.14982267165797,0,0
0.560033684134362,1,0
0.0562736745378441,0,0
0.368371207041424,0,0
0.584539128251143,1,0
0.886884606487482,1,1
0.994925782366443,1,1
0.164891238328699,0,0
0.0604727665079037,0,0
0.819162751662383,1,1
0.493275043962547,0,0
0.90401591716224,1,1
0.919003202095283,1,1
0.966781860203862,1,1
0.420094720549908,0,0
0.886884606487482,1,1
0.802657779720444,1,1
0.959544542555425,1,1
0.767867532341381,1,1
0.24506895166015,0,0
0.160439391030007,0,0
0.27475939017869,0,0
0.534294201641543,1,0
0.978066183312875,1,1
0.0514706284275691,0,0
0.573083949752176,1,0
0.70862103366101,1,1
0.998575698128509,1,1
0.983861730065947,1,1
0.0442893957937376,0,0
0.665275910177224,1,0
0.265231620186984,0,0
0.996206507883822,1,1
0.850666191761025,1,1
0.0295468905027803,0,0
0.986629205743597,1,1
0.849200912356072,1,1
0.968909675842542,1,1
0.0129774256211785,0,0
0.191920746291704,0,0
0.0789717490902111,0,0
0.843604705819555,1,1
0.479916059601648,0,0
0.262176199948241,0,0
0.963201444129995,1,1
0.155879685596742,0,0
0.184148462123169,0,0
0.589193013298263,1,0
0.0205435577390986,0,0
0.897507206687938,1,1
0.0389769267961285,0,0
0.0578784925850333,0,0
0.0780265175149097,0,0
0.925479640557612,1,1
0.909195088071821,1,1
0.0378154825908905,0,0
0.96410272440293,1,1
0.217111040310919,0,0
0.959555247828373,1,1
0.997277779031745,1,1
0.93297038093963,1,1
0.846440833221649,1,1
0.176756800124297,0,0
0.536362322336623,1,0
0.438764299417195,0,0
0.0645905572298559,0,0
0.710021581890751,1,1
0.437547850827955,0,0
0.608036214264886,1,0
0.628415277845607,1,0
0.996325305846496,1,1
0.91223781776194,1,1
0.0578784925850333,0,0
0.968909675842542,1,1
0.362743584784069,0,0
0.669492221126511,1,0
0.666263276082977,1,0
0.947814697676169,1,1
0.0268283747725796,0,0
0.954729778504075,1,1
0.93328640992354,1,1
0.0751368625666986,0,0
0.992251066984054,1,1
0.0383961632021965,0,0
0.984348724049488,1,1
0.0514706284275691,0,0
0.188053495929842,0,0
0.963073316051247,1,1
0.973867338009151,1,1
0.0316853085449294,0,0
0.919198478306276,1,1
0.781701101808194,1,1
0.194189192947727,0,0
0.0363676154834399,0,0
0.603615630472136,1,0
0.515308850673562,1,0
0.92380164578147,1,1
0.293241492886962,0,0
0.97055959904158,1,1
0.685897770496334,1,0
0.618219379302325,1,0
0.377130349013041,0,0
0.251474374555069,0,0
0.124516141512199,0,0
0.0328648882678165,0,0
0.963320969002616,1,1
0.963554113004076,1,1
0.375677169272998,0,0
0.99107058421636,1,1
0.998575698128509,1,1
0.770426276476127,1,1
0.998731554230475,1,1
0.852134752464136,1,1
0.496606874865003,0,0
0.994591795533152,1,1
0.0553435612913591,0,0
0.0529422951441024,0,0
0.96266124156453,1,1
0.272453431855535,0,0
0.230320170249938,0,0
0.998689463294187,1,1
0.895622587345657,1,1
0.96357865159362,1,1
0.638328498694212,1,0
0.978093838295157,1,1
0.954095536839256,1,1
0.219456461958037,0,0
0.198034006245641,0,0
0.96266124156453,1,1
0.920602375974669,1,1
0.636137266628668,1,0
0.188186608535652,0,0
0.96209146646763,1,1
0.99337414277774,1,1
0.711990590025602,1,1
0.988109560693584,1,1
0.877571370988244,1,1
0.0609970777848942,0,0
0.449699481679541,0,0
0.846440833221649,1,1
0.893686418279722,1,1
0.914223909737842,1,1
0.0156127857283365,0,0
0.0210158901981202,0,0
0.0641636245043695,0,0
0.240799623068688,0,0
0.230373537681318,0,0
0.573598871015758,1,0
0.966920233843852,1,1
0.0686974182881206,0,0
0.966840674532203,1,1
0.582765564498939,1,0
0.876581274519333,1,1
0.966169627373856,1,1
0.448650401819713,0,0
0.64666525710328,1,0
0.0475298685685731,0,0
0.988785846966065,1,1
0.382163614108012,0,0
0.86293348509161,1,1
0.0442723568725456,0,0
0.0499979087356298,0,0
0.647800046129012,1,0
0.0466988123426374,0,0
0.0449538046068248,0,0
0.031313338688672,0,0
0.943537235935207,1,1
0.986932008144377,1,1
0.934245727655695,1,1
0.964538859709802,1,1
0.992800694001056,1,1
0.968237174367073,1,1
0.869561466448431,1,1
0.207973617963115,0,0
0.0616825628616433,0,0
0.0218733571282695,0,0
0.0337114983957871,0,0
0.136435046109679,0,0
0.961875700802171,1,1
0.419042175582663,0,0
0.879987943342759,1,1
0.893686418279722,1,1
0.0449538046068248,0,0
0.996960671789852,1,1
0.993859449435766,1,1
0.933694993966244,1,1
0.898329247856608,1,1
0.690206199818784,1,0
0.864046450724079,1,1
0.510834621131388,1,0
0.971559726671894,1,1
0.59006071169997,1,0
0.93328640992354,1,1
0.834855702868,1,1
0.159225587854167,0,0
0.895790552824618,1,1
0.980516556370892,1,1
0.0745473397344009,0,0
0.879129272411702,1,1
0.0792919222942937,0,0
0.954095536839256,1,1
0.642844736164401,1,0
0.214007244553262,0,0
0.91178525177318,1,1
0.0574084996612557,0,0
0.998448725730951,1,1
0.0990048474830507,0,0
0.937444216193278,1,1
0.482322907286456,0,0
0.860160865455462,1,1
0.991781948200252,1,1
0.995801242822441,1,1
0.174097746576589,0,0
0.955506055975893,1,1
0.111988417167644,0,0
0.0479015666069327,0,0
0.686000797698913,1,0
0.0771761358444346,0,0
0.00963336825311845,0,0
0.379758896064721,0,0
0.53820803129901,1,0
0.0459317661593717,0,0
0.910316634260316,1,1
0.245024857799606,0,0
0.969460411711474,1,1
0.185161105083845,0,0
0.996819955310333,1,1
0.966169627373856,1,1
0.34218017979916,0,0
0.099491041133788,0,0
0.724650204184824,1,1
0.596574409258233,1,0
0.0918126823430272,0,0
0.493275043962547,0,0
0.96266124156453,1,1
0.0921440671553183,0,0
0.0449575164845287,0,0
0.552255258534964,1,0
0.968622859950203,1,1
0.038655652137358,0,0
0.0209344105082191,0,0
0.147206391326352,0,0
0.985008440385664,1,1
0.675981525483682,1,0
0.618651013072342,1,0
0.857254462315076,1,1
0.653597394514292,1,0
0.060892393812313,0,0
0.538865607353895,1,0
0.162357920229478,0,0
0.0990048474830507,0,0
0.324324883588214,0,0
0.712179337261115,1,1
0.616545024528814,1,0
0.0686974182881206,0,0
0.0669325118222519,0,0
0.889537903283687,1,1
0.518613104935779,1,0
0.0846695503592104,0,0
0.0445067486029632,0,0
0.99293435655141,1,1
0.3178329860201,0,0
0.0687441155136226,0,0
0.893686418279722,1,1
0.163473485525826,0,0
0.265231620186984,0,0
0.979764177050518,1,1
0.981419226187165,1,1
0.977431692677469,1,1
0.624096049479596,1,0
0.951268665991347,1,1
0.957707562560767,1,1
0.873462941946695,1,1
0.0546298686395998,0,0
0.828262597695998,1,1
0.998689463294187,1,1
0.930060848783442,1,1
0.935517277101487,1,1
0.285276865165445,0,0
0.281441414579509,0,0
0.599050460104009,1,0
0.963320969002616,1,1
0.961970204579777,1,1
0.568523691492796,1,0
0.877658271520138,1,1
0.0218733571282695,0,0
0.820561761087038,1,1
0.646848051366633,1,0
0.864990344221705,1,1
0.942111461735988,1,1
0.0617396762498088,0,0
0.0250098663583082,0,0
0.815939278239178,1,1
0.341615311354771,0,0
0.269780195579126,0,0
0.963073316051247,1,1
0.966615697225067,1,1
0.998382941513861,1,1
0.950190500529199,1,1
0.0683553225795122,0,0
0.904945700416802,1,1
0.866999683873375,1,1
0.993901939074114,1,1
0.853673706050128,1,1
0.060892393812313,0,0
0.915878882880638,1,1
0.0949937509712469,0,0
0.981107341401459,1,1
0.903385123910038,1,1
0.834803308409952,1,1
0.935117740345006,1,1
0.909447765515387,1,1
0.883082403116617,1,1
0.83335817268646,1,1
0.0147698264720914,0,0
0.88688956176844,1,1
0.935371130496921,1,1
0.0990048474830507,0,0
0.921915743666116,1,1
0.106364985659543,0,0
0.0489167703308168,0,0
0.706834597715823,1,1
0.665275910177224,1,0
0.682614306203132,1,0
0.96266124156453,1,1
0.962124386713244,1,1
0.253320657920037,0,0
0.696761132388667,1,0
0.178865689306716,0,0
0.860028156671795,1,1
0.983264322442198,1,1
0.440751672716291,0,0
0.0188377730591054,0,0
0.127016116300245,0,0
0.0309807692664262,0,0
0.864417629496638,1,1
0.0616825628616433,0,0
0.883656637277788,1,1
0.248631645617237,0,0
0.16418013170546,0,0
0.996166447792336,1,1
0.887705776453608,1,1
0.893686418279722,1,1
0.990562783460995,1,1
0.0690957635570238,0,0
0.121297634545833,0,0
0.0553435612913591,0,0
0.0485521958923196,0,0
0.808308344354535,1,1
0.0641498323433944,0,0
0.997958525767052,1,1
0.521432762496491,1,0
0.971125184744469,1,1
0.10527443703362,0,0
0.972392992868644,1,1
0.578936174585003,1,0
0.95632693061588,1,1
0.0498754984147954,0,0
0.928443988831013,1,1
0.990148789023981,1,1
0.154951045548932,0,0
0.0562730686858195,0,0
0.771936770079565,1,1
0.33111733668672,0,0
0.156350385978681,0,0
0.0312499949898115,0,0
0.924205277469566,1,1
0.320781453851631,0,0
0.0550528912961415,0,0
0.957275445741454,1,1
0.65250289654001,1,0
0.959062428659855,1,1
0.981000277491406,1,1
0.573598871015758,1,0
0.0179904826605325,0,0
0.831698239674664,1,1
0.0623403089762048,0,0
0.807289990653808,1,1
0.980491855546594,1,1
0.775317861964254,1,1
0.0562730686858195,0,0
0.920534347018552,1,1
0.10808245518122,0,0
0.975914801950654,1,1
0.951940740825303,1,1
0.0748472265020086,0,0
0.217937911084593,0,0
0.989277774337226,1,1
0.0654601808286916,0,0
0.0622334725173111,0,0
0.765708851047904,1,1
0.917796434634546,1,1
0.0540977666688425,0,0
0.580122252105768,1,0
0.987330774736583,1,1
0.403527829329866,0,0
0.997667424870922,1,1
0.596291620895277,1,0
0.066007358631279,0,0
0.861905269129048,1,1
0.18016011135969,0,0
0.866886036238113,1,1
0.775307286647932,1,1
0.0622334725173111,0,0
0.0782899079205943,0,0
0.990671378022805,1,1
0.076631100770395,0,0
0.0156127857283365,0,0
0.953922031098732,1,1
0.882831566833323,1,1
0.828294934634923,1,1
0.967374708349366,1,1
0.865519444929886,1,1
0.650027262754063,1,0
0.805630766026026,1,1
0.745274953333223,1,1
0.060892393812313,0,0
0.86120777447616,1,1
0.183986266249534,0,0
0.0936927747761792,0,0
0.757291060312338,1,1
0.060735294914041,0,0
0.650027262754063,1,0
0.464608150952301,0,0
0.998575698128509,1,1
0.157130190690492,0,0
0.926513450918604,1,1
0.178764279729815,0,0
0.0500456166494418,0,0
0.0460032345141286,0,0
0.0385779233132292,0,0
0.638328498694212,1,0
0.05946791732385,0,0
0.431106704870671,0,0
0.238718364679023,0,0
0.961817811300917,1,1
0.974539259022648,1,1
0.0209344105082191,0,0
0.0634236219435037,0,0
0.180287060042513,0,0
0.0656518684497281,0,0
0.979349865732225,1,1
0.992552298860233,1,1
0.0762859752237434,0,0
0.995542619250398,1,1
0.269780195579126,0,0
0.142750457560615,0,0
0.957759667408145,1,1
0.954541405996507,1,1
0.0306168088368632,0,0
0.147368755134036,0,0
0.728880070242576,1,1
0.869268534936269,1,1
0.0198960597588404,0,0
0.604427553811185,1,0
0.967356740971483,1,1
0.341888771003897,0,0
0.9777948517371,1,1
0.96816653768035,1,1
0.893686418279722,1,1
0.897937731507632,1,1
0.920911103412297,1,1
0.0622286445180719,0,0
0.90844243086458,1,1
0.0976182026724439,0,0
0.5883989164191,1,0
0.012524458440105,0,0
0.977785253696279,1,1
0.983796387610889,1,1
0.0900727084075605,0,0
0.885370818244175,1,1
0.013824376445896,0,0
0.962238828852058,1,1
0.786959075459511,1,1
0.0562730686858195,0,0
0.966169627373856,1,1
0.932089072566566,1,1
0.862929840800328,1,1
0.0457535011087316,0,0
0.969178701567658,1,1
0.039933834450317,0,0
0.870874907797794,1,1
0.295209870794625,0,0
0.99834777784269,1,1
0.652038744134943,1,0
0.993592003818775,1,1
0.618219379302325,1,0
0.919798814444277,1,1
0.0215628366439771,0,0
0.11472457506304,0,0
0.997810449570735,1,1
0.571106510654043,1,0
0.115784359249256,0,0
0.973277857249855,1,1
0.84032078474168,1,1
0.117823173693927,0,0
0.352147645475172,0,0
0.59825468957522,1,0
0.0215614641556875,0,0
0.508515394295811,1,0
0.0338066441476872,0,0
0.963320969002616,1,1
0.170429839695639,0,0
0.121297634545833,0,0
0.94448490911013,1,1
0.0243555483688312,0,0
0.539750167642202,1,0
0.95295892182892,1,1
0.139240962792848,0,0
0.265231620186984,0,0
0.993260607180211,1,1
0.623683153804101,1,0
0.924833375876559,1,1
0.907117495425034,1,1
0.856678109608705,1,1
0.180892537964139,0,0
0.0264879812902089,0,0
0.165642222874305,0,0
0.976838255447936,1,1
0.961970204579777,1,1
0.646184144343185,1,0
0.206416550565394,0,0
0.926151280419859,1,1
0.729962138436198,1,1
0.663866035557792,1,0
0.119286917487923,0,0
0.99739538636573,1,1
0.409057407052531,0,0
0.777769780884188,1,1
0.0365572453605826,0,0
0.500307510618751,1,0
0.406353869363022,0,0
0.582275881287884,1,0
0.988909219894922,1,1
0.0262863620337144,0,0
0.121297634545833,0,0
0.859316104726537,1,1
0.915011944620854,1,1
0.907705768373409,1,1
0.0627128062923802,0,0
0.456853677416353,0,0
0.0597745192486156,0,0
0.971479345062751,1,1
0.0830407566073934,0,0
0.869561466448431,1,1
0.214007244553262,0,0
0.380416975586953,0,0
0.81991976946828,1,1
0.106054136799061,0,0
0.954576441073435,1,1
0.967554586663385,1,1
0.197288304055087,0,0
0.775510173550811,1,1
0.878873027737536,1,1
0.988823692049569,1,1
0.391929072625731,0,0
0.0555372294175684,0,0
0.973323880742723,1,1
0.955705532163152,1,1
0.204186189968653,0,0
0.735589668170764,1,1
0.509509044511345,1,0
0.0316853085449294,0,0
0.893432483249024,1,1
0.399454766291021,0,0
0.134704280999806,0,0
0.990705035763111,1,1
0.58293568059527,1,0
0.977538977765733,1,1
0.0478480134416008,0,0
0.513790670904071,1,0
